track,scenario,iteration,duration_ms,success,outcome,origin,expected_polls,observed_polls
state,cached_warm_start,9,0.272,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,10,0.264,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,11,0.235,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,12,0.590,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,13,0.201,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,14,0.186,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,15,0.187,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,16,20.744,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,17,0.630,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,18,0.465,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,19,0.635,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,20,0.194,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,21,0.187,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,22,0.182,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,23,0.184,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,24,0.187,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,25,0.693,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,26,0.213,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,27,0.383,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,28,0.402,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,29,0.200,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,30,0.191,true,cached_content_visible,CACHED_BACKEND,,
state,cached_offline_disclosure,1,0.170,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,2,0.187,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,3,0.185,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,4,0.190,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,5,0.193,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,6,0.219,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,7,0.483,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,8,0.214,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,9,0.210,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,10,0.190,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,11,0.351,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,12,0.204,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,13,0.265,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,14,0.207,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,15,0.292,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,16,0.188,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,17,0.283,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,18,0.180,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,19,0.355,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,20,0.184,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,21,0.165,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,22,0.525,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,23,0.253,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,24,0.180,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,25,0.169,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,26,0.473,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,27,1.898,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,28,0.218,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,29,0.196,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,30,0.208,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_server_failure_disclosure,1,0.159,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,2,0.196,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,3,0.172,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,4,0.205,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,5,0.165,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,6,0.274,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,7,0.170,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,8,0.171,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,9,0.168,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,10,0.182,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,11,0.165,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,12,0.486,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,13,0.156,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,14,1.444,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,15,0.389,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,16,0.152,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,17,0.153,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,18,0.284,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,19,0.202,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,20,1.493,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,21,1.977,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,22,0.202,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,23,0.244,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,24,0.204,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,25,0.836,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,26,0.478,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,27,0.586,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,28,0.287,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,29,0.163,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,30,0.675,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,invalid_cache_error,1,0.155,true,contract_error_visible,,,
state,invalid_cache_error,2,0.320,true,contract_error_visible,,,
state,invalid_cache_error,3,0.315,true,contract_error_visible,,,
state,invalid_cache_error,4,0.154,true,contract_error_visible,,,
state,invalid_cache_error,5,0.169,true,contract_error_visible,,,
state,invalid_cache_error,6,0.149,true,contract_error_visible,,,
state,invalid_cache_error,7,1.192,true,contract_error_visible,,,
state,invalid_cache_error,8,2.295,true,contract_error_visible,,,
state,invalid_cache_error,9,0.723,true,contract_error_visible,,,
state,invalid_cache_error,10,0.619,true,contract_error_visible,,,
state,invalid_cache_error,11,0.220,true,contract_error_visible,,,
state,invalid_cache_error,12,0.206,true,contract_error_visible,,,
state,invalid_cache_error,13,0.169,true,contract_error_visible,,,
state,invalid_cache_error,14,0.152,true,contract_error_visible,,,
state,invalid_cache_error,15,1.276,true,contract_error_visible,,,
state,invalid_cache_error,16,0.192,true,contract_error_visible,,,
state,invalid_cache_error,17,0.808,true,contract_error_visible,,,
state,invalid_cache_error,18,0.170,true,contract_error_visible,,,
state,invalid_cache_error,19,0.211,true,contract_error_visible,,,
state,invalid_cache_error,20,0.158,true,contract_error_visible,,,
state,invalid_cache_error,21,0.161,true,contract_error_visible,,,
state,invalid_cache_error,22,0.215,true,contract_error_visible,,,
state,invalid_cache_error,23,0.160,true,contract_error_visible,,,
state,invalid_cache_error,24,0.207,true,contract_error_visible,,,
state,invalid_cache_error,25,0.164,true,contract_error_visible,,,
state,invalid_cache_error,26,0.173,true,contract_error_visible,,,
state,invalid_cache_error,27,0.234,true,contract_error_visible,,,
state,invalid_cache_error,28,0.161,true,contract_error_visible,,,
state,invalid_cache_error,29,0.673,true,contract_error_visible,,,
state,invalid_cache_error,30,0.159,true,contract_error_visible,,,
state,three_stage_job_polling,1,3001.648,true,paper_ready,,3,3
state,three_stage_job_polling,2,3002.325,true,paper_ready,,3,3
state,three_stage_job_polling,3,3009.157,true,paper_ready,,3,3
state,three_stage_job_polling,4,3002.335,true,paper_ready,,3,3
state,three_stage_job_polling,5,3001.640,true,paper_ready,,3,3
state,three_stage_job_polling,6,3001.136,true,paper_ready,,3,3
state,three_stage_job_polling,7,3001.339,true,paper_ready,,3,3
state,three_stage_job_polling,8,3002.863,true,paper_ready,,3,3
state,three_stage_job_polling,9,3002.329,true,paper_ready,,3,3
state,three_stage_job_polling,10,3001.522,true,paper_ready,,3,3
